Type,Day,Rodent,iter,"[-10.0,-9.5)","[-9.5,-9.0)","[-9.0,-8.5)","[-8.5,-8.0)","[-8.0,-7.5)","[-7.5,-7.0)","[-7.0,-6.5)","[-6.5,-6.0)","[-6.0,-5.5)","[-5.5,-5.0)","[-5.0,-4.5)","[-4.5,-4.0)","[-4.0,-3.5)","[-3.5,-3.0)","[-3.0,-2.5)","[-2.5,-2.0)","[-2.0,-1.5)","[-1.5,-1.0)","[-1.0,-0.5)","[-0.5,0.0)","[0.0,0.5)","[0.5,1.0)","[1.0,1.5)","[1.5,2.0)","[2.0,2.5)","[2.5,3.0)","[3.0,3.5)","[3.5,4.0)","[4.0,4.5)","[4.5,5.0)","[5.0,5.5)","[5.5,6.0)","[6.0,6.5)","[6.5,7.0)","[7.0,7.5)","[7.5,8.0)","[8.0,8.5)","[8.5,9.0)","[9.0,9.5)","[9.5,10.0)"
D1,Day11,D1#14,30,0.9437802750329785,0.47438164026247787,0.393871597166895,0.1417019350119343,0.5417511142229428,0.869664475472926,0.1517986015855901,0.18958371414055197,0.04873118481236316,0.24666679177308237,0.933131701993374,0.7560997656344979,0.9861111356051585,0.507192100431442,0.7992181316801216,0.028824139564975315,0.333093989110984,0.553904898118029,0.6059698166613154,0.031955780753401886,0.14633673228912925,0.31163278162849595,0.9855382859027142,0.3457560081451002,0.028846100756036774,0.5693757703144057,0.05383846359466926,0.8608943180429304,0.8995978960662192,0.525165986001603,0.3620925948298932,0.23926117583956819,0.9624886462896355,0.933651610682354,0.6423064092133202,0.746706028633882,0.43044162632475036,0.6718426848740023,0.4457157406613561,0.7888142429430076
D1,Day11,D1#15,30,0.9069747729365714,0.7082405042843435,0.08916654856517792,0.9412168605401997,0.4287736071411099,0.854705752593386,0.914545307903387,0.08246408371854153,0.41837045482923985,0.742781600737776,0.2074395157630342,0.5335524071835992,0.7138807600257394,0.8916347336749367,0.8922627998186815,0.06146791786157013,0.6658724464405397,0.06850041132698492,0.1838777389592373,0.8067388095891658,0.638769739786524,0.20185577048088144,0.712485853926622,0.32666140492400786,0.3037907799043471,0.8078864514081895,0.17504580273815906,0.11378317618519429,0.2823441708080686,0.2828506973407138,0.4061248868049244,0.07347410185443293,0.0017470563718420262,0.18350177068204254,0.09624698169619839,0.5972596924105643,0.6708405329535011,0.2939457066223511,0.6215965453953807,0.13660322169497707
D1,Day11,D1#21,30,0.5263233262067261,0.39798550091514506,0.7707757220974372,0.10834883062435419,0.44355644555695495,0.5662730348943988,0.14100319522590843,0.5758215703787563,0.6377466439050553,0.5789574152849538,0.15643211717886885,0.8055892682863871,0.19472558827162778,0.1302291724703225,0.29218344556150233,0.42615974574581805,0.868497499671477,0.2624721200353308,0.9846561171118351,0.8277918037805155,0.8459019136116811,0.17997630643705964,0.5318198611646879,0.551868580269984,0.5432938722963544,0.9760916318049747,0.1308612497929179,0.7626893731585891,0.4756536461939884,0.1383142922151449,0.20195721992585847,0.4397821554412631,0.7913689811151348,0.2219984809086556,0.4708216913638541,0.22404483114985752,0.3719490493985891,0.5504918678737027,0.850044567829873,0.17600188116381743
D1,Day11,D1#7,30,0.12813382815385366,0.9246760093579011,0.4679502388045933,0.6718428654509084,0.15873998322081706,0.8239178546086484,0.8018581297222078,0.055510214419864146,0.4084961352964782,0.6258324845340703,0.47154042996206014,0.11690777351687731,0.44486801016520117,0.6101194667119508,0.32316436541660687,0.5336139537782599,0.6653274340808465,0.5544238290596207,0.3741438313701154,0.8782195259686327,0.474931502156127,0.4729053902545757,0.46690849890766617,0.49418937995919043,0.9464263609773623,0.8607480625690737,0.7933789309673628,0.36482611499682316,0.6674359475561206,0.7138432796718316,0.6102912523403462,0.9229167748119061,0.6184055948073579,0.4458698242688912,0.9051841389585883,0.26014426483681774,0.07102767056991421,0.5446277796008525,0.445209370744177,0.08351249314342779
D1,Day11,D1#33,30,0.4416830444231268,0.8984481519030306,0.9461743770958845,0.5632901457624312,0.152448532279869,0.9536429273222329,0.7574276660033007,0.9550511769855019,0.40018472451866594,0.6207896843469748,0.40111703391335873,0.6949231270652223,0.45924861390318195,0.7421557113727212,0.03243479557572715,0.7101595856179098,0.5737854247114483,0.4824992078154664,0.8966195467478288,0.687755025432391,0.27181301365085253,0.32506056085438195,0.09144797929684212,0.29632955163528607,0.7301000013628338,0.21233967028244494,0.06248566315554993,0.6190965200928669,0.008824457010207065,0.47971951007518254,0.17040571816822347,0.23920099280130203,0.819259708740264,0.5008405707301553,0.5607439532787878,0.5371041105685568,0.029152823476863987,0.23079390279870704,0.881927717048026,0.4276052444999182
D2,Day11,D2#13,30,0.5402298455570161,0.5375929693093021,0.0533407701261559,0.05630612063756635,0.20698169373804998,0.3402935834751768,0.010672751591104923,0.20503856071933502,0.4051660436616421,0.4473848337561477,0.2559417654511257,0.03139139103476074,0.25655787052576895,0.38889748017468917,0.8303843403496194,0.4054338973424736,0.2966144050528353,0.34293999871222947,0.5452458590677521,0.8621706416379129,0.48981069929339516,0.04838298891100701,0.3216366402802361,0.1930177733351578,0.9786371509282409,0.7907145724918837,0.9795141323482665,0.023877129940812813,0.6975827753670761,0.5893361737217733,0.2005972364959262,0.8970133710838935,0.8261400013986112,0.8199146843615521,0.016126495118908846,0.6058265404999009,0.7047676483008802,0.8816679545162378,0.037221403342058146,0.2755348704044396
D2,Day11,D2#24,30,0.35819096688918783,0.08420816109601181,0.5232839681140575,0.17299481423170826,0.09127941172939269,0.8187202813640914,0.3064949357351816,0.5867578511434425,0.8360032071704032,0.33492533462119434,0.6250349719498975,0.31547015112395016,0.9398329962504316,0.4536592950554569,0.26598314748679897,0.730972933064258,0.7347528198231804,0.9808569448525076,0.6550895705802348,0.4704239859195021,0.8111980065179571,0.8730005128483657,0.7463531302274681,0.5574678085134089,0.36180577433914307,0.6807156518012311,0.5352391823576217,0.060647035080723555,0.9149459842361877,0.18912244637728715,0.5798093161946118,0.7373431454688639,0.3812318952648489,0.2351708568147488,0.3743595332415255,0.5654334017072734,0.6774267779177934,0.9321068922711429,0.9696505931995122,0.06779569944528596
D2,Day11,D2#36,30,0.40334212651842694,0.7396223960680909,0.8456817964568049,0.9610043325091271,0.1704443854791028,0.6289661715108568,0.8987402294261437,0.021546156992373056,0.646372334192377,0.22033921485385966,0.8016426190357198,0.724921409430822,0.9328190958883,0.1488451525124166,0.8440992736581848,0.08040796202202993,0.6869307414551894,0.4828848660641769,0.7908677327354369,0.7565336310355132,0.5368270828196778,0.3968072122461369,0.9243936330043744,0.4933571262773847,0.04441818962203303,0.9191429409205925,0.3910670830156885,0.7113780384333944,0.9089563852774534,0.26115963234751505,0.9882133704496806,0.5827667831138414,0.22447641877141267,0.05643944421801239,0.9864294150021394,0.13232482828211078,0.37003832619320465,0.7207719857190247,0.2588239101423543,0.7418700311862391
D2,Day11,D2#23,30,0.2689449662760688,0.22179514578130766,0.17079261785528133,0.0656284271007701,0.5062943016434214,0.7894641073969422,0.2050977380100506,0.6166420221384025,0.9501861900594731,0.45360376360062094,0.5402945455141975,0.41712891996772483,0.9480375205675783,0.8506623331185641,0.025540017674853033,0.4014702108406615,0.854336048408315,0.44054968020929597,0.499560299344069,0.9118595674183468,0.5570431511599346,0.12990835338709594,0.24031344832111579,0.18497798340926352,0.5795234674315868,0.36059462365674055,0.3246808760965696,0.7089216422622074,0.2760166735988875,0.0024005161567556277,0.3274484666549138,0.6718327540767781,0.6494992960541534,0.447871252940683,0.07585432464776465,0.8601417213441367,0.14164044865819936,0.5555816885466568,0.41148720069582956,0.968428497257144
D2,Day11,D2#38,30,0.01914757513390819,0.36954824816418974,0.5214174966798332,0.2849926725211773,0.23443236564539993,0.24475639227849633,0.3803903923673818,0.0925006855207473,0.5341589726667331,0.48107817750795023,0.6686639276802735,0.11427149193033803,0.6979464622658358,0.3841779736012706,0.23985724307303635,0.6441314340282223,0.9060948330443563,0.7180243075006707,0.31458393894164716,0.926839297123954,0.4871559569537991,0.6062829998165387,0.18656694280355046,0.5076048210509344,0.6204627097859909,0.48319579973539073,0.1850405412913001,0.8403763956981495,0.7599037562677085,0.692554542700524,0.5640457507225879,0.41983543105176857,0.8699735006324244,0.29285256807270976,0.7785204699671595,0.5648883320762982,0.8136916763537011,0.3597434214197498,0.9607091243589609,0.03051387336371303
D2,Day11,D2#52,30,0.6490946920618289,0.9457327647328246,0.4560352208215387,0.340948899412724,0.20777365864899855,0.07348988322470229,0.189139586470484,0.5221330304170154,0.7835234389979631,0.37438843536209643,0.6161396382134263,0.35923038459278367,0.11578545474898405,0.46104147297191755,0.8286629035557205,0.4474970940323948,0.8593526545736347,0.03931513074626103,0.9462815965470036,0.4408208643750978,0.4107580001665869,0.14773680486947127,0.9689927734777339,0.5298569518724877,0.324804918517149,0.0629729110616194,0.733323511899766,0.45113146964324735,0.8179976923272494,0.4575230171642348,0.10912299951977811,0.5858202670454951,0.45408505924628206,0.352966935111236,0.6115467095590124,0.6186524393796553,0.9335739902596236,0.3432937119884174,0.7929250242422003,0.1883624051098789
WT,Day11,152,31,0.4610128134591813,0.8464619970025701,0.9323787081429888,0.22840443556627021,0.14444588407707937,0.48475518172792775,0.7911089986607269,0.6746321636011683,0.05359808235015329,0.19301782341052087,0.8439063250302337,0.902562512075114,0.8305422549544559,0.9424422647451479,0.06975760772481188,0.3928364049693265,0.6961041327163109,0.5958634805691152,0.8238068590386497,0.1705248920654151,0.20318601701690187,0.037292513230277824,0.5508076612792473,0.044300385662935815,0.3180993538035518,0.5651730490803571,0.07217547281027714,0.5135341766600239,0.6086340373057224,0.00536085141409548,0.3890042276642782,0.033326920694837114,0.012923791235807669,0.24913237814139155,0.6331251265698276,0.2866755592638295,0.5166660448530397,0.5146475669526769,0.11624064507208076,0.9688607136037941
WT,Day11,153,31,0.5133530374158158,0.3548276268745034,0.4653308354415363,0.9066413364461291,0.41090528865579046,0.38221184440295397,0.33310200331763107,0.20505019109558975,0.15055019711372786,0.3611284782056873,0.5542171468057215,0.9821110653451504,0.511489986911978,0.613839721091766,0.427126621867127,0.9814725535072176,0.26925254206945726,0.09787453238903798,0.7059026908731777,0.23515746201150878,0.04158650189490287,0.8250832895418267,0.6178808399994387,0.13719335107343855,0.4031699945013415,0.24429195171837104,0.2642203074098204,0.30492882658249865,0.13503963769843796,0.3497925472557528,0.30954150191203333,0.0840647117048009,0.2851571301850184,0.7095608976355872,0.3345317797211025,0.23500099886831127,0.3431038762877837,0.905454079652795,0.4806744596765896,0.9509358879644882
WT,Day11,174,31,0.5761243199263001,0.2934830452301962,0.28393163305026337,0.5781414004592987,0.23802060277745507,0.820233522226871,0.37706170554619733,0.9378181539623844,0.5439396601927834,0.24249331805666086,0.8955219191571926,0.20412872522801673,0.8018215405002124,0.9952553511910291,0.9518139754855038,0.0458047770279163,0.2802379141923259,0.42437755897834684,0.9201437230723712,0.724635490734309,0.2495266900608294,0.0943782109744673,0.681224926974181,0.38974166316017245,0.5757319966897906,0.22579956018086556,0.13608617738004214,0.18504841874092148,0.1074782984771997,0.41385573315466506,0.5851671647068177,0.6977489852525149,0.06270703265628252,0.0891418578205182,0.47497932959967737,0.6138778032511713,0.18350754875618625,0.655223382869766,0.7839820197075459,0.10210492636958735
WT,Day11,175,31,0.13460832866107697,0.7161573400445204,0.2539937914867578,0.8429038741431675,0.7611432280952962,0.8644143092297292,0.6489263556532858,0.2814014410280742,0.5844656958687724,0.739969089143434,0.3229392238052181,0.49261784582381907,0.3466887009516679,0.8945467357405735,0.7470006794344574,0.8701646187449684,0.20373487008032976,0.7150319509071458,0.3809413321773649,0.16755940152288618,0.7545380435801907,0.05230595759290668,0.46584996747924134,0.10851822609065831,0.5456973386128966,0.15426796964987488,0.958450452086684,0.936203282212628,0.5148868976335438,0.5153963201387323,0.9838106162370833,0.6980656452761165,0.2249498377405238,0.4554363113696086,0.39435846861952817,0.15305767948016813,0.24903849296002545,0.6954045840631581,0.6295631241418075,0.7915440539374902
WT,Day11,177,31,0.5029124830807564,0.41699261353695105,0.6526498386356795,0.4235711696452771,0.8708085289538396,0.8697124271894641,0.3916669616517706,0.47238028039217606,0.7726511638846192,0.8522747968538912,0.49101541043269425,0.3060016910527673,0.39713854806021864,0.3009489242428135,0.9061896809323816,0.6964195111285872,0.585386902021933,0.25630512498580316,0.6800371843079744,0.6808393385514251,0.66759038754346,0.3858453651001885,0.9868344236918635,0.17395787643192284,0.8448376260150134,0.4769365805834008,0.9819413869201903,0.05696716327702467,0.8983315361352959,0.49101476151324075,0.08913084682293104,0.14188066065870852,0.329338566530033,0.9938083939629947,0.7336943865045918,0.24677153626978787,0.2913854455800584,0.03754056579002074,0.47102743060752195,0.5998164820880909
WT,Day11,180,31,0.7002420499876596,0.13624961116474854,0.8520448853759093,0.881112292810797,0.8515427614501095,0.11268967100583782,0.7355044579817234,0.2837826599104514,0.41234115378693037,0.17060917426547517,0.7559327267978081,0.2551339204722478,0.7112362836982761,0.9493563422086172,0.9812275402481865,0.3063320044673856,0.6828065581136312,0.7506729098823476,0.014166686725029964,0.08227099939940796,0.5658917091910227,0.4994762836448603,0.424980634175815,0.923380166808827,0.22760809183792385,0.6489572555446763,0.5665784780524966,0.30586899582781,0.020659011935380778,0.08149829866722802,0.5443230542234299,0.6238797869363539,0.20534312851037684,0.00879721967904401,0.33555969892778703,0.9509521266999225,0.7368528529202691,0.02056188316367047,0.10139000161251732,0.9581883257520223
WT,Day11,181,31,0.7463405167315189,0.2736682776667544,0.7065086709556989,0.8961098008910845,0.517103897851114,0.6322878136725769,0.43889261877090247,0.7002804527141994,0.36383698995544944,0.45865983661181553,0.12962659459126968,0.6859776414412495,0.20574519794744284,0.5458913972658049,0.8923718328936172,0.13698317294940254,0.9425972717239756,0.8515676463218095,0.12029704588850187,0.26788526506834043,0.381228449371266,0.4336766029060223,0.2952738899068097,0.8090660346359465,0.8928067342875092,0.9394175037186457,0.5358415544198448,0.5175195389630071,0.19403427851316846,0.2825482002846331,0.6462058030963103,0.06633137577254888,0.8909299786551563,0.7683639488241896,0.7175453037445779,0.9384747104949553,0.7242877474285052,0.17933552521374685,0.11424459201175574,0.1724743407991467
D1,Day11,D1#14,31,0.6961099349572152,0.9948281627918905,0.9908143562835846,0.4086446189491988,0.9090281733617968,0.018984741627492197,0.8626695481622256,0.30474684898355364,0.18453248286323953,0.7884930940269816,0.7122894860946425,0.15257882880508156,0.45383572534534133,0.7862633105343935,0.7076086343725124,0.1942173119628149,0.6010257172862128,0.7448401826638689,0.6362096100716457,0.34425097204486776,0.9075432166074634,0.9148185029253718,0.5029406887058354,0.29226640019512684,0.8589768867455753,0.5515624971629182,0.4296040920097792,0.25316649775485633,0.5862658630965294,0.029760145534666882,0.18771763738402913,0.19875236684744435,0.09697381553427964,0.24373190440545356,0.3452500525658274,0.4239921074719848,0.8955580531301763,0.8955285972954908,0.26276244865089393,0.9605260955363403
D1,Day11,D1#15,31,0.02282464862324518,0.6736334799716098,0.30684149458189347,0.6702889391864951,0.17324851171086808,0.4295566259333242,0.40763650171598487,0.36508362969994457,0.621687706720392,0.891997497526936,0.7671494162280014,0.4966506982810337,0.3380006537677912,0.5761096895781431,0.5328581219170615,0.6149056083732722,0.9087519007711353,0.5164807412954979,0.10351919573099833,0.49800029639674215,0.511708654643248,0.5287638809071176,0.3168628323879552,0.7837709431662613,0.0070021201487331375,0.6537096256048338,0.09322568584093038,0.5166875728940815,0.6265824300560284,0.6213780948354308,0.2970033924952342,0.7515176033342904,0.20305136249470912,0.8003753319907039,0.5733200812719,0.2687411320723311,0.3535094304185298,0.5668982895371628,0.839772668367944,0.6394734929626377
D1,Day11,D1#21,31,0.5749643259055469,0.18874936535513998,0.428692483782944,0.5433525903149706,0.4759546030350509,0.3601646591632185,0.9743044115558395,0.005804412114248425,0.20669628521438033,0.7646654658956182,0.5605498252985156,0.7179150834524566,0.9968723365073766,0.44923023312550847,0.24749958200540578,0.29244710107622063,0.14395744639289976,0.8935694407489809,0.4476608424100915,0.7894372582708644,0.48230966195096325,0.2387074994008188,0.06211840742384256,0.016555848171228238,0.3670120595960955,0.31086363492854774,0.6217367970491876,0.870428104169941,0.19714769084117134,0.4093777954798259,0.12650616256397185,0.15050540522547062,0.4512504127771322,0.7284421151074814,0.751805953678808,0.7795041916469605,0.8553749427204947,0.8718464945870629,0.36541125613464465,0.6643682338117849
D1,Day11,D1#7,31,0.6991186549796266,0.9864137126601826,0.714368309990313,0.3123520635118324,0.04885133127023811,0.7589803806456231,0.34008008923964106,0.5566384446045439,0.8539884321380731,0.532629813771565,0.6308077281156531,0.5360639883920235,0.17766471266961403,0.7273260743332406,0.03143392551039137,0.6617659384898885,0.764673780045019,0.4428060582678266,0.5194658820596855,0.7330897143933023,0.5102654217813392,0.6875786943243923,0.9006960626377084,0.6992891232705216,0.08064218539934698,0.9003987833414595,0.4975192418210985,0.4831686335184828,0.25063166403886183,0.279371399618341,0.356163406439869,0.5796299296036843,0.9493478631754264,0.7220629169690014,0.28054450955325694,0.13925633757231382,0.6280286193749323,0.45963229840036113,0.4601209962128656,0.9232935113229561
D1,Day11,D1#33,31,0.9185762914559479,0.48491168181844646,0.26669205246837,0.8977144480809124,0.18912214902512248,0.3974203623818662,0.7507252407035917,0.48501110939724623,0.26018883061006104,0.26593088458972136,0.5313124575755314,0.22843839100516827,0.9045722881927882,0.19826102631296316,0.4639551706211157,0.7166634624249218,0.7870701061672009,0.8044716791245297,0.5966699797960145,0.8999838012316932,0.4356269189742733,0.26262495496980254,0.34070054442334763,0.6782223642226591,0.9510734057681418,0.05556919167378449,0.37319942354371893,0.912730495860288,0.41466882000553706,0.9353478111449995,0.9135575977946789,0.49172552388480384,0.18249793200040765,0.12163937556383453,0.12161170235023488,0.3359748059335492,0.012086144579742664,0.8671555411632519,0.6256564924191902,0.7592541454651881
D2,Day11,D2#13,31,0.07642205090086629,0.7797299929318937,0.6115601787929096,0.2770985615546252,0.3810527419531369,0.22445426822257353,0.9363630342003684,0.07369408079143225,0.36118051506791116,0.8449033277035205,0.399233450587285,0.567678756087878,0.3324855924267548,0.9911438834506476,0.07501705129915859,0.14237097070949722,0.01712327126480473,0.8753030545458632,0.9963796039704801,0.10703654317435485,0.5064327479543116,0.18218230155549198,0.20528941093433284,0.6855671551504776,0.605453435128761,0.002391350691263505,0.5800577341238091,0.6394062196172428,0.6435020053502949,0.632362751757991,0.7680820373698664,0.32702545285441365,0.45907929208259424,0.7836462455203166,0.03648821345955555,0.383108853327786,0.7525247941582188,0.45728804127160483,0.7955237187438292,0.4139925282197613
D2,Day11,D2#24,31,0.41090899800150293,0.7557382918342477,0.3705486427306166,0.8710788647295988,0.5974610776622691,0.4970097784443771,0.929528628818679,0.40000678457024696,0.29872556735848654,0.3351376201708187,0.6681709226972741,0.9225762436069773,0.13391963434254184,0.9706085363229627,0.03422997223082913,0.15011626683401702,0.3794996431134907,0.04433907393887915,0.030494317422801065,0.4016985767138761,0.20935577850159193,0.8114770000768808,0.003972092663814486,0.536947577884837,0.8795575627572175,0.3283551531446969,0.4934640537013095,0.06564643248688862,0.8663899227655808,0.6121867763548138,0.7697198874903772,0.5890274090454661,0.9318573567219939,0.8157586191916537,0.17079883758200043,0.32035352001942774,0.4527824184261695,0.87921442833831,0.7958153799136855,0.931795963248945
D2,Day11,D2#36,31,0.32978887551665537,0.3329114241818595,0.8089023665159222,0.6113013771255302,0.2702885171984898,0.9882386805338057,0.24005430478241963,0.3692910421291544,0.6728347400641825,0.15714050097889276,0.046045578123244724,0.7421649390936891,0.17809195301702008,0.04558419489423038,0.5219561720386793,0.649075707386081,0.9609984304137128,0.07066923485107879,0.7460825322417733,0.9971364688781573,0.01550000052737599,0.7496533806517148,0.2825284622371278,0.3211831376398244,0.27032346214014,0.3040175833791625,0.32451159087054837,0.6430737335486921,0.522320620903149,0.7925669071778484,0.28492280607117837,0.06661235838625579,0.7560006371208254,0.6070871575819676,0.5740577984593684,0.9536736093738051,0.07607036176419624,0.3478974607519886,0.2233001200808198,0.1033641708628088
D2,Day11,D2#23,31,0.07871179877805257,0.21023686213939674,0.08376613770245744,0.612629065100429,0.031083217322292467,0.15651731842882566,0.9802855111865868,0.7206972422852584,0.5840787013313267,0.6746528310251858,0.49600743129308844,0.48917482299110726,0.864799050827296,0.424324333500549,0.1308610083786389,0.15294515796405006,0.308219534144339,0.6746600569349417,0.7982361758118749,0.12817429754617748,0.027851324385173015,0.2285374289420019,0.8334265737922323,0.4656113244537541,0.8268954998062306,0.997370734507035,0.4961863194609405,0.9076460915841141,0.0006806002440307157,0.9581383856546295,0.5823217222517032,0.1901888781111608,0.45349243096477043,0.28211040574451407,0.43024649309836993,0.022645730141983345,0.49140389268062423,0.1921999687572088,0.7853015676701404,0.8153756292612447
D2,Day11,D2#38,31,0.4906206904079742,0.6832197522284396,0.2756269933964337,0.21475082285299874,0.6892525206683131,0.5921758253336288,0.3354360227610391,0.21484894529140608,0.4973344455669749,0.2930701025539435,0.27894608186375036,0.793752136034634,0.951714452520921,0.061539504923726396,0.7673035908637178,0.7324015833437705,0.6913688371626712,0.6580994826239849,0.5951012914404095,0.8263165362923952,0.3985638435744884,0.10024518722738884,0.4264984678894449,0.658080545774635,0.8989662185940887,0.002850104397153941,0.7790730069463256,0.7439707162720075,0.3490389327724933,0.32716233253402716,0.026049943819173915,0.5234282402605038,0.025321747350623203,0.8838891242638984,0.7613368206211364,0.08736687881670169,0.872226870141683,0.7962016045096417,0.7572389224261042,0.5606101858173476
D2,Day11,D2#52,31,0.06803870720987581,0.25610500750449117,0.5777740705437406,0.57825421490287,0.18581558843584367,0.734845058503588,0.27028466577842125,0.9077039480441578,0.991546118751046,0.124207308019182,0.6465052681687351,0.5158258831233453,0.013219388128796639,0.13069470571524144,0.04662012883558564,0.3162491784094146,0.9263764670802057,0.3109648440414968,0.9532712556486279,0.5419348400420606,0.1426794186858571,0.3838077398449111,0.2897200183389669,0.9318437141091291,0.28215626738970234,0.800178207028854,0.4850815854999426,0.21001518974952227,0.7073955100467221,0.8413573365889458,0.9345880786317252,0.037415978593543175,0.8763716013483956,0.5470926903006823,0.7947325971942684,0.012359843533480519,0.25950600235426247,0.5840345199415471,0.9558725374209164,0.3712798179038479
WT,Day11,152,32,0.6252765371181337,0.975969254159406,0.5600545231190162,0.20588006152697258,0.003751977752438851,0.09216578205280013,0.2179749703754963,0.4949627382501949,0.2903718822662468,0.2954672096575136,0.13495971085327851,0.6520962910754085,0.8070338775759776,0.20361253799272194,0.9581273600463455,0.35310003687391,0.22294132128041766,0.4805330400344042,0.1960860756710069,0.12213861524377634,0.4834749579824146,0.9193564542566196,0.8659384671886169,0.06220874858945935,0.5640749300052808,0.6114670033005054,0.6987824300956682,0.29436889313898396,0.04703831128044034,0.7848494969271888,0.5854559480591416,0.7550967253760472,0.0494228134523681,0.04240689012713983,0.7222315664972682,0.8864181971938762,0.5198967704023402,0.5143112993153635,0.8473341783958807,0.17194724587317645
WT,Day11,153,32,0.594914551496289,0.16696969629925174,0.5130717452960933,0.3277463478925319,0.39357656710990707,0.2601058091043138,0.3837445615612698,0.9874765609070185,0.5053057792677849,0.736379939944367,0.03488584650382198,0.9285476318652357,0.9115407727094048,0.1352372553839205,0.3452703119426602,0.25258684968609535,0.30034628714717715,0.9083398636252694,0.5643271307039155,0.009012562271839553,0.36617267319766256,0.4535284824626694,0.1824954957276952,0.855725599025504,0.879588700008731,0.927456659020508,0.8888232905397068,0.05543286633276423,0.6409004753125215,0.14401258132490713,0.7185718388332198,0.6579372819230888,0.9670226542251972,0.6100477418344485,0.3920377672677984,0.6813408928653961,0.7927606233757623,0.41628103751480716,0.3401314282199629,0.17465263589602942
WT,Day11,174,32,0.16260760336811575,0.9682703611119959,0.31669448130959654,0.04803885068700087,0.24357019718329997,0.4991132919752518,0.2986642162619887,0.3430525189739956,0.10878561775465723,0.9422497035048518,0.8764255314933537,0.34229234409053355,0.13958141737275342,0.8933614262235574,0.4496974336992541,0.13768126782259926,0.49539286014533,0.39538103760503895,0.7132940910362853,0.14760849267172327,0.0576614216950162,0.9242738524554839,0.3558374164498672,0.7328871378709424,0.5448873837164704,0.2577594851978223,0.45637480026422206,0.6028082157931429,0.30930063309766387,0.4281907490962945,0.2643368289638198,0.7493167446118667,0.03467186561544511,0.22296749122262172,0.5699554305205051,0.7466326683814231,0.11431003161941589,0.3575322988123556,0.04194112057722765,0.27446073380186153
WT,Day11,175,32,0.24426735990388448,0.14373792893082737,0.2396628956478395,0.017897250861804492,0.31635410747522696,0.17630615465916,0.7668242220256875,0.6352200079914059,0.9561671430586834,0.031769171703829535,0.0441476713101705,0.9276093725044023,0.11079149165497126,0.228529172424918,0.4644224602724203,0.5440128186841241,0.44593452971848613,0.4196426448788817,0.4400231763640775,0.6930447967901263,0.33214991551994555,0.39186481931031236,0.2403742117991463,0.08861029384810881,0.855166479171981,0.8243961351597272,0.34235071209885837,0.21602095280855038,0.014323529363586829,0.045993284423358594,0.1711770706248984,0.1921721260767254,0.7120049854800143,0.82050867538331,0.890524151254842,0.8688402371044734,0.10453040429971117,0.3245087297276309,0.5871849173112504,0.09593147219542486
WT,Day11,177,32,0.314382174926245,0.8054914542892381,0.8548919634582637,0.37523502509984075,0.31174900322950005,0.7884713167212478,0.08743880457768738,0.2577578778502544,0.99981968768615,0.740936919399252,0.5109046129794137,0.08423768676422394,0.3468188922546783,0.48717560158288076,0.8887268105197335,0.7926302522400744,0.15393311100562646,0.5334261226532018,0.6505676085071881,0.9134057716762091,0.7379338064352121,0.9514105659860463,0.9905413360193791,0.7951970322174842,0.9534609398003168,0.14704234061252464,0.5102732137699311,0.6002967855814645,0.023381579453523038,0.9411580254961113,0.16288286444124345,0.6258778776675094,0.6772150316270591,0.02448821639066112,0.7326285769452717,0.008585432528395942,0.3570007940758575,0.6042348282945581,0.6516446309990871,0.05664045916728677
WT,Day11,180,32,0.7706588961814171,0.3775773917572325,0.1409391141112284,0.6034769439922177,0.21328862494926226,0.06847861362576602,0.1616115712891899,0.5158181534775206,0.9730161489630577,0.5947123467861808,0.09783705214633776,0.1742365234699743,0.3476146687121744,0.25460875027855034,0.6163771207246755,0.9816556389453571,0.6172810378190936,0.014511802467113033,0.7857604965309721,0.07093884514680937,0.3979721031617248,0.2478824775528492,0.43138633117536695,0.2622835865179205,0.5165109958421116,0.0587520969318861,0.0622585178266607,0.032000324067914976,0.7993210748069828,0.911332981869267,0.9563750101672841,0.7625689758409864,0.1722421661942758,0.5187970324703958,0.6603309392615274,0.04135262681075691,0.4549691128166128,0.2944320112185633,0.513839820582188,0.025322449081836895
WT,Day11,181,32,0.9214482448039072,0.46778836353467457,0.41845640944845286,0.7637909444220635,0.6651422067470386,0.41810299473475887,0.4046356390181399,0.1627155633439783,0.7617152569435492,0.37935529451393946,0.2882241562992258,0.8211563187193958,0.6508212509586648,0.8281499812925376,0.2647219196908037,0.7663234046997267,0.9452539824108871,0.7846557456276925,0.36714860701487206,0.19607690478114392,0.9993714024965329,0.9932284444204097,0.8426650914574433,0.4471081073962456,0.13313889257228162,0.6824242506817519,0.7615401434822658,0.44884361273820705,0.003432254243931787,0.08698742895221101,0.7574240812745817,0.12078466711905833,0.6191816212256531,0.3899768454208493,0.3073864693297532,0.19596994298175763,0.5822235386572715,0.07478131643447805,0.7775418539889228,0.022228901673276735
