Type,Day,Rodent,iter,"[-10.0,-9.5)","[-9.5,-9.0)","[-9.0,-8.5)","[-8.5,-8.0)","[-8.0,-7.5)","[-7.5,-7.0)","[-7.0,-6.5)","[-6.5,-6.0)","[-6.0,-5.5)","[-5.5,-5.0)","[-5.0,-4.5)","[-4.5,-4.0)","[-4.0,-3.5)","[-3.5,-3.0)","[-3.0,-2.5)","[-2.5,-2.0)","[-2.0,-1.5)","[-1.5,-1.0)","[-1.0,-0.5)","[-0.5,0.0)","[0.0,0.5)","[0.5,1.0)","[1.0,1.5)","[1.5,2.0)","[2.0,2.5)","[2.5,3.0)","[3.0,3.5)","[3.5,4.0)","[4.0,4.5)","[4.5,5.0)","[5.0,5.5)","[5.5,6.0)","[6.0,6.5)","[6.5,7.0)","[7.0,7.5)","[7.5,8.0)","[8.0,8.5)","[8.5,9.0)","[9.0,9.5)","[9.5,10.0)"
WT,Day11,153,4,0.47258529791022874,0.1530365739883457,0.9349838356682757,0.7487529815308283,0.5354630897063491,0.7690339452132624,0.4650546959913088,0.7210443578869734,0.09418554513549549,0.535246469759943,0.7305856167423433,0.4402571808622545,0.20927107159103375,0.17819288517323983,0.634023763332926,0.6288049697229502,0.29650771497374573,0.9523678082658983,0.8098781847861117,0.8010150657500469,0.5599521818752444,0.40236836285372746,0.15645548706164358,0.8624338195321118,0.34055991376014494,0.31973778816413745,0.18390623313245769,0.9626664112473058,0.022091447405019005,0.9379871951649866,0.9368287401244502,0.16269694840971005,0.75043857766262,0.7311394774451249,0.15523671510720116,0.15021974840622498,0.7964357372861925,0.8845588023461647,0.20872804704539905,0.5692678291873414
WT,Day11,174,4,0.23103295355357678,0.15672492100888125,0.5026995451146692,0.5231055461811442,0.1882543771594236,0.6869940754378162,0.3233216454126453,0.11016769912280333,0.10536041696381104,0.40075063192257065,0.12056817409857001,0.0715433385006391,0.562166362423946,0.0524021867610468,0.8136840935173022,0.3911867640004909,0.92031705478071,0.850854991648253,0.7575577231239856,0.40098581679737544,0.9422947316558764,0.7317292628483602,0.2877333530723166,0.5579689670144972,0.3986768161785379,0.8014348790394102,0.44836722159479037,0.9596266630539663,0.4706683730994591,0.4849959685099199,0.9128275966624838,0.952213317942746,0.7523422747874973,0.9998454365324095,0.7906418623704703,0.2528550555748309,0.25883327202381956,0.9417474050736848,0.5802709831310219,0.5391434962876532
WT,Day11,175,4,0.2913799901705474,0.14463343517488725,0.14051211788664997,0.576916604309391,0.8071419521316785,0.21505198097939238,0.15212051264020787,0.18746876819069225,0.6501107098636464,0.7347854905345744,0.8701395430483051,0.36500999944086665,0.2027865577825051,0.9521805102259769,0.5642155992485572,0.36169246066642036,0.19986452906065177,0.3095239828583929,0.5175424138255424,0.16240202558279193,0.06872617641065626,0.667676075288972,0.18576316657170977,0.8361292554244507,0.7809408413286807,0.10508485338797535,0.40257165867661737,0.3669516208409074,0.19953281865355166,0.5464284720542926,0.012473483339055291,0.1196724809940396,0.2975145116796617,0.2682800381353899,0.7237901884563961,0.39544053125059386,0.13198977910650334,0.6896360470100489,0.11896118576152959,0.14112593531874507
WT,Day11,177,4,0.9967477485921729,0.726036806038246,0.023431549259768092,0.9718514951067888,0.2830891987262293,0.0745036394493791,0.025877258961135463,0.6566698063193614,0.4654646402965642,0.000614358770700485,0.12491610118822416,0.43692305519024977,0.8935561845493232,0.9246179995190578,0.9043907881023884,0.42408598010837095,0.4017722261114165,0.6060179937031229,0.43615858344963987,0.26189666100322717,0.6553619225553922,0.09859577571099098,0.5662900754920183,0.8185706385212443,0.13092082495752455,0.10137398717228441,0.2537189670425899,0.11698614891986903,0.42307039562823734,0.7271898593109632,0.24613560050398164,0.5360415413218534,0.45178146022570387,0.03097759905003894,0.5211698693163236,0.5380717460566946,0.8893404269991458,0.7195505743219593,0.20844122485980754,0.9662989022433072
WT,Day11,180,4,0.7327277145243184,0.6922029289244316,0.7029436450846109,0.5067977187522734,0.5000684250666623,0.6260482187515408,0.9124273216692315,0.23589877379291013,0.5632997845773029,0.34082727736615637,0.5898218430999158,0.3546452762675766,0.27007828273517065,0.019167576505011996,0.7529571115780761,0.3953771737345507,0.10483613743096676,0.9697147119018148,0.5270920358029629,0.11868706925628103,0.40287537330893186,0.7533455458837603,0.9333494724356998,0.678253404825447,0.11736685143894232,0.6444592945316532,0.6897074622795418,0.7706040496697405,0.924963580396221,0.36306200240492115,0.9285521089150499,0.23296668590785674,0.6815695869864712,0.09204249097461425,0.31808600477238813,0.2621767193983018,0.9406083563209232,0.1037141117088225,0.28470003616535466,0.06522714841798838
WT,Day11,181,4,0.15108394937511538,0.006696050850920288,0.5986883017367864,0.09025391683448158,0.33353544813691827,0.34849445437183746,0.400829390584012,0.4789769800052597,0.7783154244858322,0.1482983508342911,0.768172642448774,0.832193364640264,0.14918124458130977,0.347702097631992,0.9400496517157817,0.9878811545958226,0.7542025993666397,0.9966667130520626,0.8556595876711464,0.7740331692280414,0.014340685712513013,0.5040133520399017,0.41890906148267293,0.021237779044759764,0.14326429542482033,0.8858433112000639,0.7678473633460084,0.38734530992351857,0.6011387930194924,0.45536786724145895,0.3163303721246513,0.8924817624225496,0.6937620824110028,0.6619457513635236,0.5660899902475155,0.5046422196874698,0.9035963685346546,0.9438128514356154,0.42868971870548833,0.09162210461867704
D1,Day11,D1#14,4,0.8170754650454791,0.6790998206831041,0.5753701835181327,0.01843871194598623,0.1539608219758405,0.7587655423081879,0.6944888890389715,0.6995243068343592,0.22051633781844926,0.28292243778284387,0.43213315312186606,0.06647646597664425,0.5231801775174295,0.5683268090154191,0.3176845753669415,0.08889881737647076,0.6813224278596541,0.8596737207993214,0.4451832331304282,0.7952878005540872,0.8325938683771889,0.11475701337348299,0.6130198694946927,0.5838949124819548,0.39274753161462683,0.8322423355893223,0.5465015672882337,0.10632740983199196,0.31965566234764176,0.06541857209239166,0.3479119060852629,0.5733820896218509,0.13208512146963192,0.2039671208267979,0.768466824911087,0.7049476607567929,0.24691336706597167,0.39091458313823635,0.3987686203495152,0.015068421851222147
D1,Day11,D1#15,4,0.5516219648993154,0.5586087910503674,0.04717679250689144,0.948971324188834,0.11869506861515422,0.11340354036387346,0.19333050564441645,0.36024459233750006,0.5529061302355406,0.8892945006867454,0.5001823120165617,0.09587834226346403,0.3557858582210045,0.4922414463856366,0.8679169353725801,0.4225499888658094,0.7192160678976924,0.48005460422197255,0.10685954084304516,0.05492037844776465,0.9194134989452762,0.279313310485667,0.34528773359226217,0.52710020287041,0.4750951274203299,0.7476427741981462,0.7558377722937308,0.663606218250343,0.552278294119941,0.9792401342938267,0.4882252821896581,0.8397252409467948,0.6029751630813808,0.5230505649035584,0.8325977524412677,0.4231083829141876,0.23576394271388557,0.057231792202474874,0.028351571244257134,0.3414709265387321
D1,Day11,D1#21,4,0.20439901152274653,0.15935594340721693,0.05541361921464161,0.11631807588850884,0.7416296841744261,0.07870885981689091,0.41120302783661056,0.979905355507356,0.9203846505623724,0.990237607186549,0.1208120655241478,0.08314727122281018,0.45879683886672107,0.9030868766142034,0.6901621816761834,0.008592249669418961,0.8034251212267798,0.26246223422579973,0.48090928296195323,0.15421745284494315,0.5019872770486046,0.9495293121985465,0.19182399708720344,0.48807910687238676,0.33942503611016983,0.0905214818911374,0.8314121359438895,0.046833605996971506,0.5167302498372006,0.5599249283640753,0.34228076092259097,0.4704802759392116,0.282581955102436,0.30069387621773325,0.054995644635015384,0.21219373220287974,0.8325437651039042,0.9158313583609491,0.8577194335845735,0.6298118917909936
D1,Day11,D1#7,4,0.733903680372009,0.4755108162822488,0.4895067490506363,0.9358988928398988,0.8581652401427406,0.07538781153729102,0.07337688615815852,0.2445642991618603,0.26743821128863265,0.3122163878697283,0.3246558108974015,0.05449127611593463,0.4369549123527102,0.0137244875422049,0.2522124391554236,0.4632913026693828,0.9968516825999723,0.3316130016069667,0.42622671996422024,0.9618046678742367,0.2606770492952123,0.44838147532525807,0.09232076950165147,0.8155959700474004,0.826339317269719,0.0982133810671505,0.5724054822379887,0.6583089347834898,0.11400405813084502,0.7553542640015385,0.8124496746480012,0.7570801576515817,0.6204515213153627,0.20894775301219537,0.8141741829638872,0.4710213532865738,0.19399525646039772,0.9131801060740324,0.7752464189158691,0.7720920332909693
D1,Day11,D1#33,4,0.6286961317813291,0.9307936220579789,0.5292476402873354,0.3615330811154922,0.08567214107817545,0.538448074500152,0.8635458330555872,0.8663419615426357,0.01199734562466015,0.15870459691153282,0.17776059227619345,0.5085422870009382,0.4133471980396449,0.22392694960162152,0.32202827957481195,0.4852268977731192,0.746158787697164,0.1169673026489092,0.011478021525193505,0.2242109991970752,0.2776270934478249,0.77214254436061,0.4370276502944417,0.4931277056037452,0.6930177745791435,0.2510908323577674,0.59969910804827,0.42265286493166465,0.7658859530074439,0.6748282176315709,0.8095161904450808,0.4637720318212176,0.8880571094616051,0.01906440805803311,0.7240855129783496,0.5501842400432216,0.6340245087476286,0.5788251508073667,0.13815125320503574,0.28036111022615107
D2,Day11,D2#13,4,0.7286148411184743,0.4768286366233212,0.8762271169773178,0.9866463501118301,0.13148775971388127,0.020321424604556215,0.19438868880690585,0.6635627488743696,0.5860638458413968,0.3718119777229084,0.569228459834961,0.14513767736415994,0.6798661895786564,0.6519086944062144,0.5250910053795713,0.934851111520661,0.38355994551108774,0.17485169265567246,0.9941718387868722,0.2736649898119393,0.4408921217049363,0.24125138607012708,0.7108408632308042,0.20764460572693755,0.5312825170937746,0.8451037038580382,0.16292720074871414,0.32734295581805384,0.5997843439620032,0.9756986012906105,0.84046824611001,0.6247433365048192,0.6879965610342736,0.5065149586267289,0.08675727445420522,0.6476316607872952,0.4450040521716895,0.0032297879187236367,0.6321206131396806,0.2610752821891682
D2,Day11,D2#24,4,0.04061514342816763,0.5444852380927875,0.8189031866331126,0.4298999512178938,0.7827358253238755,0.034119587311722266,0.7587388420241278,0.5562860920506747,0.8534001191296047,0.7810808788191238,0.6329550389667878,0.2766401258056197,0.5868812575193565,0.9532479901806089,0.2024545761504456,0.6794443156525888,0.6934616253371195,0.018665357752523648,0.3998446337779994,0.35435542113734886,0.41274264480105527,0.27290015410239243,0.9090463294883068,0.1257184401083904,0.664374126718552,0.030004688504816523,0.905971686285308,0.8262813907642567,0.7050683228574529,0.08146986750472651,0.1877308276465044,0.04528810287007978,0.4039276484772004,0.24481948787557517,0.9831851186121401,0.6085947722732388,0.28796201784632536,0.42657670508694734,0.2691569410011886,0.8912494258764199
D2,Day11,D2#36,4,0.5462336188295202,0.47460378036310913,0.7029301291969923,0.2504886986702173,0.919290809031516,0.2673921184409349,0.9483273784773322,0.33666660217025846,0.44692412119232616,0.17887597753378415,0.40017781627679494,0.7441799969044709,0.5969383202250986,0.5594785778850034,0.20399092666328833,0.2854952122812612,0.6624336754819015,0.5602396937038382,0.21811356453277597,0.5172946333038416,0.7013615951159029,0.029107437515063284,0.7797012718528598,0.3756976386573172,0.4060385729591507,0.1586271438984369,0.3793739173795526,0.29098652499153066,0.21483349038898225,0.24454922037653692,0.8128298115904772,0.85778594701052,0.920380259308618,0.055678616515767554,0.8116237777747884,0.12178373690455979,0.28971156320589686,0.5564601136005811,0.7605376669977411,0.3648877223175083
D2,Day11,D2#23,4,0.6877776736920533,0.15799579835464972,0.4753381395378803,0.9681137784933729,0.3789518428615132,0.4696756031810708,0.19235750030496768,0.9825346004027035,0.21632739420176328,0.44753823934085013,0.08395433157598386,0.8209585918217159,0.09300282152349326,0.5649613368794282,0.2909387504452541,0.9825131136748845,0.23608848271623495,0.1979329926049157,0.0880404458752343,0.017911622234479285,0.2996139024003982,0.45019590630508133,0.4211075485525788,0.8252519678626516,0.6423196822329306,0.9091471280050156,0.4620867753915886,0.9045799009135177,0.20382658299729828,0.26932495710104887,0.6712988617850181,0.5988229726997714,0.3140932685949982,0.5073567971882149,0.2565110191931723,0.5789609101235107,0.6898966299159933,0.46311769263877045,0.24830007951932287,0.11320503040939267
D2,Day11,D2#38,4,0.0126556307597947,0.5062268201257205,0.916744804783066,0.969244779874639,0.1619995168534616,0.5273815928814203,0.09702474167333763,0.800546561999995,0.14783292993276076,0.9174469947234376,0.8587007765732958,0.817013619614891,0.48117786857579026,0.68405488581208,0.6042443723603046,0.26833496417372493,0.1790641856296662,0.30092594352009616,0.6791143726782901,0.3742681933106944,0.8643837678430477,0.8344054729190484,0.16989261964558622,0.8210494434342293,0.8714400811387473,0.34145311960914393,0.4333288351661453,0.6533162481413317,0.7602414086802666,0.22543850234006024,0.19740128667293544,0.6677569841500887,0.7381255386205008,0.11040554536911273,0.7488133937091583,0.49501378213627867,0.03890734120216055,0.10095843677958327,0.6399045011745571,0.5269866081483027
D2,Day11,D2#52,4,0.5568191839757463,0.8438964828779,0.6775844218816868,0.595452253649682,0.39244357139727204,0.0600268641909939,0.46974813823479356,0.7059153581022407,0.41338853578747714,0.676131364057955,0.1660628535810682,0.711970989320737,0.586714102278364,0.99894286570282,0.37272395413545445,0.8992791767209127,0.07490262959172556,0.8942927517891962,0.532177865657814,0.13028367158057153,0.14576642806647477,0.5562742380635511,0.11793238353083202,0.21614790903947467,0.2547426569777209,0.5362377526289478,0.6392648189899184,0.31557446109421483,0.9772785318189104,0.06721285882421857,0.7884285149032616,0.8947014532848377,0.6413015305443273,0.3906800722653947,0.8755804268056371,0.1876514776185989,0.9225908835172145,0.25185256463770955,0.6821919755892905,0.27204463932881695
WT,Day11,152,5,0.8838582777716669,0.5316251300035268,0.015411488640928228,0.8503885494658818,0.17216682447119513,0.4982315264497039,0.5049671976169023,0.31646266351197516,0.5557467898078032,0.8738049409011097,0.4408593602367453,0.004111392832253702,0.5086255403283828,0.37177034074746496,0.3397122704012603,0.38561239228962607,0.6010680538450126,0.14076087844596552,0.38269098703437376,0.17220792407755836,0.38714735200364825,0.8783256341683345,0.8651676840033629,0.40141911848843614,0.4251254179727608,0.41737966170928087,0.9127735518694171,0.3275204070912102,0.09344033885080183,0.21363588359339636,0.4265865107098127,0.6333327040073816,0.5882194086176296,0.23109521189043847,0.018838945861803902,0.8106554774270691,0.8069135198313527,0.8776749124664411,0.33585062362142637,0.29820943947302914
WT,Day11,153,5,0.1189706262253567,0.944287846557186,0.4240176445956174,0.7275109427698843,0.3396979656448168,0.4684977472562143,0.447318117422988,0.7208108307694276,0.288305932652126,0.8818013890717937,0.6295596649882022,0.8013849592881486,0.21209135717808358,0.8268489023046356,0.6553198033961771,0.6574204211674505,0.8679054911556788,0.29798820524241654,0.9826212165653182,0.7776639413635492,0.6418325477364045,0.46241241102975805,0.9679209156022799,0.367756128610218,0.44799956906857175,0.2676320813962567,0.026738364496599054,0.555012918986523,0.52218981892594,0.7829325768122174,0.537327159068137,0.4107127695136068,0.831523579778683,0.23758795335775107,0.5628317313345935,0.8431815423695884,0.9901504626173202,0.6649381993856002,0.16255727063273584,0.11381355730176579
WT,Day11,174,5,0.8994603016373578,0.3135401746643055,0.8020382643846323,0.23980894721752022,0.8221163604960465,0.25478789178217154,0.16742657818786622,0.11593738853566216,0.11985216045991953,0.5032520860958243,0.49992380286326854,0.8066030143698727,0.2664387028840247,0.7215104319982979,0.655300138420502,0.6727525634372868,0.5147548735779542,0.7654740978227969,0.8208209055500011,0.2674801471062863,0.5860041092961246,0.2125508231613058,0.6461689748919662,0.8113004770865735,0.37841500994662247,0.8030403713134472,0.5305625183437371,0.8426462930355686,0.1006675681908058,0.2448983108247872,0.36209929191878654,0.8863385591340978,0.811444342774983,0.524819324101691,0.401299756756344,0.3724489965030078,0.42238034366365496,0.8225407353616119,0.10996606774580853,0.49351756624123466
WT,Day11,175,5,0.9036462800517829,0.17273766731961138,0.3566559188570536,0.8871576552677624,0.9183669296260983,0.48250473597620547,0.8394570071134303,0.047207405318142825,0.8997608038835768,0.5608821381229454,0.17382066105848237,0.08579470559835167,0.1528944170330654,0.31483294896095415,0.47750152362597253,0.1626530360521703,0.23637277158954206,0.5660003982738319,0.909227456544673,0.7221704801108718,0.12291360779661653,0.5422824683518264,0.2930266420323566,0.7051404414166679,0.22833319916436445,0.3413919405123732,0.8828294491091857,0.2571526685152761,0.9501225196330829,0.9055009929211243,0.7585282055449288,0.43917375880416254,0.018369737292541877,0.23471682613519196,0.4778875778694772,0.49604820761065394,0.6751915297933228,0.9131775892924437,0.29118047691565885,0.9447377632323468
WT,Day11,177,5,0.16412546371398617,0.08886337704115466,0.5464311117038553,0.3268814457016147,0.7305604574598756,0.8058642987918168,0.6224754198708156,0.0005466899145459836,0.3951999531252647,0.026083827357361034,0.8765501896131804,0.0620014869880553,0.4457567720041735,0.3386381577996691,0.47737340256882665,0.849866954456947,0.8196138992191154,0.16676160672871854,0.8094605308558573,0.3473500204915757,0.9741024760039365,0.9282702808154362,0.9842938567215578,0.4536392252385286,0.3840817218384084,0.01845521483233381,0.9808894416626549,0.39798164588361784,0.21332804856197873,0.5239254335125284,0.9984059104061226,0.8095164792652351,0.45021219206562557,0.6270146046545328,0.0204977199367965,0.04917649523874912,0.06197584185044258,0.656899295519731,0.4979985052658292,0.18441798713556112
WT,Day11,180,5,0.3360859348561668,0.36269303657634355,0.9584775635920261,0.03856104675604066,0.5003951334990638,0.8700814194826193,0.6950863760368728,0.11063990221639641,0.04219670038715029,0.46047787644638183,0.026729545849340064,0.35314498330820776,0.8468386050518313,0.032101290836551444,0.6838693244712356,0.7517040573395064,0.8113999006233258,0.6349746740931418,0.15466465820840436,0.19957455389026135,0.3798135647870289,0.008195450583610708,0.3021586502609881,0.41565440477124727,0.9545768095160577,0.6231403012255471,0.18711121537202402,0.7114368497075239,0.2774719819492927,0.8999702784605096,0.9015832315700829,0.7986421021063154,0.33616523753131866,0.27446445320642965,0.8744367649773243,0.4724033130981383,0.7350393881958321,0.7167725538698702,0.18017885867409578,0.06514799575925967
WT,Day11,181,5,0.02981020647701571,0.5432018308045444,0.30004351725832723,0.612384792107826,0.37188275965298045,0.6158918285477524,0.5339987826615661,0.8446100208730474,0.5641104918331663,0.7894105701218916,0.26003929343062127,0.20083414402759225,0.4689164484507675,0.33612342073829926,0.400359763997998,0.7903550067869419,0.6867033058042609,0.3237358259722548,0.8712994510967113,0.5585338836528569,0.9785440437122821,0.18889550765682028,0.07025973196306867,0.9051700439332787,0.07169829868571886,0.24273215504994383,0.32431336190027926,0.19031241594848092,0.7247849367894721,0.41825159016948443,0.8067511489412249,0.07385065382923961,0.46678751611205993,0.1462367773105293,0.8649615525327247,0.6343495312149817,0.06321661597693962,0.8977554705208178,0.47575279210034027,0.1974037233272049
D1,Day11,D1#14,5,0.754054098052467,0.2900505406520941,0.7459732692243043,0.3638442482155315,0.873959709301107,0.3636127835899481,0.5462968384069675,0.9419642440653733,0.583066853309056,0.47981374402817856,0.5882819287371904,0.9977822554361788,0.854354765623862,0.9685374818165494,0.3082564882031473,0.09742080925096186,0.306663436263401,0.19719566369801378,0.4287052267873196,0.40985338307163377,0.4722589170266571,0.33912980154070693,0.7618930307410995,0.6902204595099021,0.004669542504136759,0.6567979347656294,0.9353525560057122,0.346067216799424,0.8620633093259719,0.08127026192209774,0.8263741497055253,0.10158365889387355,0.7054696748010474,0.7845860895724996,0.28185741993537927,0.06052700774488606,0.705420517947594,0.0001777887704821346,0.46993877353285307,0.4649991521365071
D1,Day11,D1#15,5,0.27884877429671295,0.674865366820806,0.7813333949051297,0.8238573249484745,0.8476030102763609,0.29374284891863545,0.022776303852727775,0.8724403222364733,0.7047750379549385,0.8868262083005347,0.5798916775543481,0.6037581366922761,0.1452078677295594,0.005827315682673584,0.42205920919692486,0.09838783054460087,0.7467602553769845,0.18013196917179064,0.6616778444483782,0.6154308331658565,0.11225445460752448,0.5237592201138216,0.08811778841881679,0.41200758266739534,0.49786667704046617,0.36296481779760015,0.12863731881866514,0.49322300092339044,0.7209975321022348,0.03225074180297316,0.08980334529242906,0.3912001768891785,0.1426247459324621,0.6691376769616388,0.910096460981149,0.17968544465465142,0.1093979259143617,0.5206680146789106,0.44979621963077254,0.7290686744140409
D1,Day11,D1#21,5,0.5553546541645601,0.363553493358859,0.2544677935081243,0.7576789154199457,0.6252163074892422,0.02400238107539887,0.05217354084850501,0.3894109711674735,0.2594675810212782,0.6098640725527573,0.6583892062273089,0.11264532740950373,0.1996928139115144,0.913373646201716,0.2671734393805302,0.518606176996621,0.9507093393262722,0.9689906764637908,0.9602002176831287,0.32234862139184417,0.9153054301099579,0.5449566480309822,0.7878805070642473,0.26107900583573995,0.7125169128458931,0.3690725132152223,0.9217513667646017,0.869595879099372,0.9887853614265628,0.1688007400581949,0.7476333419565988,0.14428999924499541,0.49186242297962857,0.43906028821612086,0.9245189464284869,0.006716010484004942,0.4894019238569488,0.0030199984399137403,0.783931615344057,0.4212220035676024
D1,Day11,D1#7,5,0.6169596463721432,0.8101201284942616,0.2164718446657058,0.4624334066673019,0.5407480188809161,0.91565579279789,0.5010884155291202,0.2793493317284511,0.6715910095277382,0.3579655967416291,0.5680677750706585,0.23058530878055017,0.3504551164379389,0.28351763463560664,0.48289870245089983,0.3994611556273222,0.3329761769720816,0.04872252416653844,0.7073282163849427,0.44904978295066034,0.5278357732516792,0.39020490211542325,0.6179786306201805,0.19778199454732903,0.5588278597689272,0.44778299632005747,0.4050901995346815,0.4279934620847209,0.19496444570360838,0.29563950830146046,0.5874541442304251,0.295014834792356,0.3355247331124487,0.3680741812821685,0.6931075447767951,0.529578675484403,0.7852798482586236,0.38397103458418236,0.6257030807754519,0.39470492097131427
D1,Day11,D1#33,5,0.713987520472447,0.11299049146618922,0.6396658490284326,0.48746816947079974,0.2691330490115771,0.09808151273224053,0.059838833574039296,0.24851593680755513,0.9941504407601719,0.7151457217334354,0.2824597403436949,0.8684106870777725,0.7176603576688936,0.41936673693827364,0.32830553603149404,0.5547633681061778,0.1691098959532178,0.5910945004101649,0.9227359595831014,0.187677241352189,0.7813409568698964,0.14963403475806802,0.8534087573606176,0.7846791150906968,0.20229583152992947,0.49155003827681576,0.9213240560329777,0.29221786862389076,0.766542565228554,0.6237935571817111,0.27319944504597726,0.5036915377376244,0.8882634837837462,0.24326847467162327,0.7625802753430727,0.19552397651468667,0.08371371660055704,0.6825747125335527,0.8100005402136218,0.21491954939171953
D2,Day11,D2#13,5,0.5812856465870031,0.15958235459605463,0.04336641488575477,0.409938797108216,0.8395854984464661,0.4718817901188699,0.527812656448202,0.9252865918712186,0.10329978026388009,0.6446078266221408,0.31065864610852356,0.6077680811354482,0.8700046584225701,0.10490966360827458,0.8004009820700024,0.3883695319945033,0.9246037814811711,0.8447880753147167,0.036131462809967374,0.0362755387639172,0.03749590753690146,0.6827608385452739,0.7008932139774574,0.4127841194476911,0.5942201737828461,0.05647845698054499,0.9384252100344767,0.10658524777180611,0.552632022307219,0.6056186243485521,0.4556688675124251,0.9641544935494791,0.08880391880556315,0.8222941579800038,0.8066372944261869,0.5669383853695606,0.5564182749542481,0.19997688577267447,0.2685764001654496,0.7678894566561963
D2,Day11,D2#24,5,0.9955962915383649,0.30919366073858856,0.005083902255731965,0.9205334820541384,0.19829842338330628,0.4278683166366466,0.0007938096320004862,0.6964154087215785,0.08896290537344642,0.3426570794797045,0.15901313202848544,0.6043212177247472,0.85354163688017,0.5872018125567865,0.7172913740010738,0.5763844027423333,0.35580047861266706,0.8317565350435916,0.48681659301874547,0.5261184836871229,0.8159104424977252,0.3650312035058074,0.5530641813715147,0.5013414195499731,0.27007560574892775,0.7004087299933404,0.5986457869231139,0.6477303212377312,0.2237901885302621,0.8111704909613376,0.8263532226353935,0.15695881549555835,0.9244876882802615,0.2073497452788955,0.02500416990820209,0.6779162274489047,0.37124227104057106,0.49484278723909647,0.49472332711330824,0.5508530480922063
D2,Day11,D2#36,5,0.23145202453331282,0.8709510805728224,0.0707049932318895,0.49467221451994403,0.1437885698442355,0.9410888198620069,0.6230912010653326,0.6301266569651105,0.062136974597542305,0.21656138234965716,0.825062092014037,0.5408266445381662,0.1427161113494051,0.24681200795593783,0.28256663664025483,0.18273936022126114,0.35660905824741573,0.08903146056139388,0.6464582151361483,0.7721037874620809,0.33044673465338925,0.63505931272879,0.2808111907219213,0.752702481407517,0.6315623502878587,0.27961871102873326,0.1922791602680659,0.02118061821076589,0.6422816611352996,0.8078523817799433,0.64565406736764,0.7806482421571947,0.9245013265477368,0.7438361863804936,0.12894896970418246,0.9856178118698556,0.7641629659209421,0.7476542244230818,0.4224093609674564,0.5371746438360379
D2,Day11,D2#23,5,0.5715883321534121,0.7293121071887453,0.09213945272142543,0.03118339318713448,0.07024552248722049,0.4286255317328763,0.5732013916415889,0.6239256312300278,0.11547197474992277,0.43267935340014985,0.4033028751687161,0.017858164387157593,0.3743735269655366,0.7821565874795128,0.1857333101692097,0.6033784279882186,0.4389479398129047,0.6471996577078698,0.048143081325714654,0.8125758417869556,0.8485943395315092,0.8094070306143896,0.7777164281897478,0.14607684009487343,0.5501706727018532,0.008138006412896859,0.7900094770667715,0.8752725129144586,0.3539081083841642,0.1998535454027064,0.8012175697387611,0.6213257534304383,0.7800807838236545,0.4184666549482031,0.9817048556203287,0.15643094241788624,0.6449293066512949,0.27654336503125143,0.9921008619976551,0.13884459293469797
D2,Day11,D2#38,5,0.7758342619210048,0.08723399764736184,0.17843860798240463,0.8124013076086662,0.947114548729807,0.2586247000503171,0.7672925799519752,0.0012824876969209642,0.8501331594258276,0.05878862803562279,0.10090278197821878,0.07656521907840885,0.08201777894825757,0.6281003462356897,0.6656467067246223,0.6804793388416617,0.5718077464890243,0.8999880990091114,0.29106617809198976,0.34808776368661554,0.05482609753924372,0.5655086526321155,0.29595751368924184,0.1847687039706012,0.5737302794537272,0.009092642895461633,0.1262465975354552,0.2574404609300588,0.3887515175699626,0.812930439679167,0.1639631734718422,0.7769927990602117,0.6094136662632469,0.7001162462384306,0.35390998792377315,0.35621171549007014,0.4263717712256434,0.2362179740677809,0.5863080303574125,0.877377313239859
D2,Day11,D2#52,5,0.8099251506358941,0.40886866786847664,0.46717264133609304,0.33128503901485384,0.8494883616473516,0.14634919000789248,0.26730124957119017,0.17901375881367676,0.717901811259081,0.29713900073933597,0.03243763009806766,0.8882804690737446,0.5625005173166945,0.10828095038561814,0.5265763711549679,0.8624769024860752,0.820248435063157,0.5832782279294734,0.9370282682033245,0.1784619494585914,0.7216783761959635,0.39525009482933116,0.8503776385395853,0.3813450125271315,0.6096592707820203,0.2125931485421615,0.33978646457005657,0.9793696776852657,0.7569653063271573,0.3357893704970737,0.8897439213108986,0.18599044338128867,0.4302656594764064,0.38330632230753614,0.16845121241854333,0.4788783412308959,0.7824243122786119,0.6823858063577452,0.6552710155240993,0.9895373120669239
WT,Day11,152,6,0.11406069339574709,0.3377036797234869,0.0999113624485154,0.05206935110311328,0.8805720187886091,0.02530107319945607,0.39499036139606447,0.8527502261776153,0.23947607425634854,0.8902523116299871,0.28925462739038166,0.2307198631859494,0.5080802835843385,0.3323625053817707,0.6393098089503176,0.7943184715999072,0.07807280820753659,0.37642711889146063,0.5716323078018253,0.5975567313327657,0.645196217229365,0.9066952132285502,0.6850706562655932,0.8275517254119581,0.04145200716988606,0.6596138945502604,0.23124529991757303,0.4311802020061627,0.42508506687646064,0.2799081153852221,0.6406092622760527,0.9017208269979233,0.23450448926357959,0.4526547260713233,0.7018529906849611,0.3063482162466241,0.5213899460065521,0.6631710472162198,0.857151006453216,0.5847110271964157
